Province_State,Version,Daily_Confirmed,Confirmed,Daily_Deaths,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,State.Is.Easing.Social.Distancing.Measures,Stay.at.Home.Order,Mandatory.Quarantine.for.Travelers,Non.Essential.Business.Closures,Large.Gatherings.Ban,School.Closures,Restaurant.Limits,Emergency.Declaration,Face.Covering.Requirement,Status.of.Reopening,Bar.Closures
Oregon,2020-09-23,318,31313,3,532,5431,25350,742.412341,642581,NA,1.698974867,15235.20789,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-09-24,190,31503,6,538,5475,25490,746.9171264,646125,NA,1.707773863,15319.23399,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-09-25,362,31865,1,539,5484,25842,755.499928,650498,NA,1.691511062,15422.91518,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-09-26,449,32314,3,542,5490,26282,766.1454472,662906,NA,1.677291576,15717.10137,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-09-27,267,32581,0,542,5490,26549,772.4758561,668671,NA,1.663546239,15853.78605,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-09-28,239,32820,1,543,5490,26787,778.142402,671490,NA,1.654478976,15920.62284,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-09-29,174,32994,4,547,5490,26957,782.267837,675029,NA,1.65787719,16004.53039,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-09-30,297,33291,8,555,5538,27198,789.3095278,679383,NA,1.667117239,16107.76111,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-01,218,33509,4,559,5720,27230,794.4781763,685873,NA,1.668208541,16261.63509,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-02,353,33862,1,560,5738,27564,802.8475934,691945,NA,1.653771189,16405.59855,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-03,301,34163,3,563,5738,27862,809.9841218,697293,NA,1.647981735,16532.3964,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-04,348,34511,8,571,5752,28188,818.2349919,701903,NA,1.654544928,16641.69672,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-05,259,34770,1,572,5752,28446,824.3757257,705436,NA,1.645096347,16725.46202,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-06,279,35049,0,572,5826,28651,830.9906474,709012,NA,1.632000913,16810.24682,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-07,290,35339,9,581,5870,28888,837.8663724,713398,NA,1.64407595,16914.23624,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-08,295,35634,2,583,5870,29181,844.8606445,718568,NA,1.636077903,17036.81382,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-09,482,36116,11,594,5870,29652,856.2885737,718568,NA,1.64470041,17036.81382,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-10,410,36526,3,597,5870,30059,866.0094264,730671,NA,1.634452171,17323.76865,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-11,398,36924,2,599,5870,30455,875.4457663,736598,NA,1.62225111,17464.29424,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-12,331,37255,0,599,5870,30786,883.2935766,741233,NA,1.607837874,17574.1873,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-13,212,37467,0,599,5870,30998,888.3199687,745255,NA,1.598740225,17669.54649,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-14,313,37780,6,605,5870,31305,895.7410099,751277,NA,1.60137639,17812.32448,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-15,380,38160,3,608,5870,31682,904.7505807,761552,NA,1.593291405,18055.93853,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-16,365,38525,3,611,5870,32044,913.4045105,769276,NA,1.585983128,18239.06991,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-17,410,38935,6,617,5870,32448,923.1253632,775189,NA,1.584692436,18379.26357,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-18,380,39315,2,619,5870,32826,932.134934,781643,NA,1.574462673,18532.28402,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-19,217,39532,1,620,5870,33042,937.2798731,785104,NA,1.568349691,18614.34224,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-20,262,39794,7,627,5870,33297,943.491735,788509,NA,1.575614414,18695.07274,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-21,342,40136,6,633,5870,33633,951.6003487,795317,NA,1.577137732,18856.48631,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-22,307,40443,2,635,5870,33938,958.8791335,799935,NA,1.57011102,18965.9763,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-23,0,40443,0,635,5870,33938,958.8791335,806001,NA,1.57011102,19109.79751,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
Oregon,2020-10-24,905,41348,14,649,5870,34829,980.3361376,815201,NA,1.569604334,19327.92396,NA,Yes,Lifted,NA,Some Non-Essential Businesses Permitted to Reopen,New Limit on Large Gatherings in Place,Closed for School Year,New Service Limits,Yes,Required for General Public,New Restrictions Imposed,New Service Limits
